id,question_id,answer,is_correct_answer,created_at,updated_at
2471,890,<p>Suggest her to wear crutches and short leg cast for 4 weeks</p>,0,2018-12-02 20:37:07,2018-12-02 20:37:07
2472,891,<p>Menstrual period.</p>,0,2018-12-02 20:37:07,2018-12-19 11:51:42
2473,891,<p>BMD evaluation.</p>,0,2018-12-02 20:37:07,2018-12-19 11:51:42
2474,891,<p>Pain on the chest</p>,0,2018-12-02 20:37:07,2018-12-02 20:37:07
2475,891,<p>Pain on the neck</p>,0,2018-12-02 20:37:07,2018-12-02 20:37:07
2476,891,<p>A and B</p>,1,2018-12-02 20:37:07,2018-12-02 20:37:07
2477,892,"<p>Low body fat, and hypothalamic-pituitary axis changes&nbsp;</p>",0,2018-12-02 20:37:07,2018-12-02 20:37:07
2478,892,<p>Hormonal disturbances</p>,0,2018-12-02 20:37:07,2018-12-02 20:37:07
2479,892,<p>Bone demineralization.</p>,0,2018-12-02 20:37:07,2018-12-19 11:52:06
2480,892,<p>Low energy intake.</p>,0,2018-12-02 20:37:07,2018-12-19 11:52:06
2481,892,<p>All the above</p>,1,2018-12-02 20:37:07,2018-12-02 20:37:07
2482,893,<p>Female athlete triads</p>,1,2018-12-02 20:37:07,2018-12-19 11:51:42
2483,893,<p>Body dismorphism.</p>,0,2018-12-02 20:37:07,2018-12-19 11:51:42
2484,893,<p>Body shaming</p>,0,2018-12-02 20:37:07,2018-12-02 20:37:07
2485,893,<p>Female dismorphism</p>,0,2018-12-02 20:37:07,2018-12-02 20:37:07
2486,893,<p>B and C</p>,0,2018-12-02 20:37:07,2018-12-02 20:37:07
2487,894,<p>Defect in the anteromedial part of the labrum and defect in the anterolateral part of the humeral head</p>,0,2018-12-03 14:13:31,2018-12-03 14:13:31
2488,894,<p>Defect in the anterolateral part of the labrum and defect in the posterolateral part of the humeral head</p>,1,2018-12-03 14:13:31,2018-12-03 14:13:31
2489,894,<p>Defect in the posterolateral part of the labrum and defect in the anteromedial part of the humeral head</p>,0,2018-12-03 14:13:31,2018-12-03 14:13:31
2490,894,<p>Defect in the anteromedial part of the labrum and defect in the posterolateral part of the humeral head</p>,0,2018-12-03 14:13:31,2018-12-03 14:13:31
2491,894,<p>Defect around the shoulder stabilizing muscle</p>,0,2018-12-03 14:13:31,2018-12-03 14:13:31
2492,895,<p>Hill Sachs lesion</p>,1,2018-12-03 14:13:31,2018-12-03 14:13:31
2493,895,<p>Bankart lesion</p>,0,2018-12-03 14:13:31,2018-12-03 14:13:31
2494,895,<p>Bony Bankart</p>,0,2018-12-03 14:13:31,2018-12-03 14:13:31
2495,895,<p>Anterior fracture dislocation of the shoulder</p>,0,2018-12-03 14:13:31,2018-12-03 14:13:31
2496,895,<p>Axial compression fracture of glenoid rim</p>,0,2018-12-03 14:13:31,2018-12-03 14:13:31
2497,896,"<p>Injury of the Right C7, C8 and T1 postganglionic</p>",0,2018-12-03 14:17:41,2018-12-03 14:17:41
2498,896,<p>Right upper branch of brachial plexus injury</p>,1,2018-12-03 14:17:41,2018-12-03 14:17:41
2499,896,"<p>Injury of the Right C7, C8 and T1 preganglionic</p>",0,2018-12-03 14:17:41,2018-12-03 14:17:41
2500,896,<p>Right lower branch of brachial plexus injury</p>,0,2018-12-03 14:17:41,2018-12-03 14:17:41
2501,896,<p>Injury of the Right C8 and T1 postganglionic</p>,0,2018-12-03 14:17:41,2018-12-03 14:17:41
2502,897,<p>Erb&rsquo;s palsy</p>,0,2018-12-03 14:17:41,2018-12-03 14:17:41
2503,897,<p>Klumpke&rsquo;s palsy</p>,1,2018-12-03 14:17:41,2018-12-03 14:17:41
2504,897,<p>Bell&rsquo;s palsy</p>,0,2018-12-03 14:17:41,2018-12-03 14:17:41
2505,897,<p>Wrist drops</p>,0,2018-12-03 14:17:41,2018-12-03 14:17:41
2506,897,<p>Forearm pronation</p>,0,2018-12-03 14:17:41,2018-12-03 14:17:41
2507,898,<p>Anterior primary rami of C5 to C6</p>,1,2018-12-03 14:20:23,2018-12-03 14:20:23
2508,898,<p>Anterior primary rami of C8 to T1</p>,0,2018-12-03 14:20:23,2018-12-03 14:20:23
2509,898,<p>Posterior primary rami of C8 to T1</p>,0,2018-12-03 14:20:23,2018-12-03 14:20:23
2510,898,<p>Superior and middle trunk of brachial plexus</p>,0,2018-12-03 14:20:23,2018-12-03 14:20:23
2511,898,<p>None of the above</p>,0,2018-12-03 14:20:23,2018-12-03 14:20:23
2512,899,<p>Rupture of the terminal extensor tendon</p>,0,2018-12-03 14:24:56,2018-12-03 14:24:56
2513,899,<p>Avulsion of the volar plate</p>,0,2018-12-03 14:24:56,2018-12-03 14:24:56
2514,899,<p>Rupture of the sagittal bands</p>,0,2018-12-03 14:24:56,2018-12-03 14:24:56
2515,899,<p>Rupture of the spiral oblique retinacular ligaments</p>,0,2018-12-03 14:24:56,2018-12-03 14:24:56
2516,899,<p>Avulsion of the Flexor Digitorum Profundus insertion</p>,1,2018-12-03 14:24:56,2018-12-03 14:24:56
2517,900,<p>Myelography with CT</p>,0,2018-12-03 14:26:52,2018-12-03 14:26:52
2518,900,<p>Spinal cord-evoked potentials</p>,0,2018-12-03 14:26:52,2018-12-03 14:26:52
2519,900,<p>Repeat physical examinations</p>,1,2018-12-03 14:26:52,2018-12-03 14:26:52
2520,900,<p>MRI</p>,0,2018-12-03 14:26:52,2018-12-03 14:26:52
2521,900,<p>Electromyography and nerve conduction velocity studies</p>,0,2018-12-03 14:26:52,2018-12-03 14:26:52
2522,901,"<p>Intramedullary nailing of bilateral femurs, and intramedullary nailing of the left humerus</p>",0,2018-12-03 14:29:00,2018-12-03 14:29:00
2523,901,"<p>External fixation of bilateral femurs, and splinting of the left humerus</p>",1,2018-12-03 14:29:00,2018-12-03 14:29:00
2524,901,"<p>External fixation of bilateral femurs, and open reduction and internal fixation of the left humerus</p>",0,2018-12-03 14:29:00,2018-12-03 14:29:00
2525,901,"<p>Intramedullary nailing of bilateral femurs, and open reduction and internal fixation of the left humerus</p>",0,2018-12-03 14:29:00,2018-12-03 14:29:00
2526,901,"<p>External fixation of bilateral femurs, and intramedullary nailing of the left humerus</p>",0,2018-12-03 14:29:00,2018-12-03 14:29:00
2527,902,<p>Elbow contracture</p>,1,2018-12-03 14:31:09,2018-12-03 14:31:09
2528,902,<p>Complex regional pain syndrome</p>,0,2018-12-03 14:31:09,2018-12-03 14:31:09
2529,902,<p>Posterior interosseous nerve palsy</p>,0,2018-12-03 14:31:09,2018-12-03 14:31:09
2530,902,<p>Bridging heterotopic ossification of the elbow</p>,0,2018-12-03 14:31:09,2018-12-03 14:31:09
2531,902,<p>Elbow instability requiring ligamentous reconstruction</p>,0,2018-12-03 14:31:09,2018-12-03 14:31:09
2532,903,<p>Spiral oblique retinacular ligament</p>,0,2018-12-03 14:33:32,2018-12-03 14:33:32
2533,903,<p>Sagittal bands</p>,0,2018-12-03 14:33:32,2018-12-03 14:33:32
2534,903,<p>Volar plate</p>,0,2018-12-03 14:33:32,2018-12-03 14:33:32
2535,903,<p>Central slip of the extensor tendon</p>,1,2018-12-03 14:33:32,2018-12-03 14:33:32
2536,903,<p>Terminal extensor tendon</p>,0,2018-12-03 14:33:32,2018-12-03 14:33:32
2537,904,<p>13</p>,0,2018-12-03 14:34:53,2018-12-03 14:34:53
2538,904,<p>18</p>,0,2018-12-03 14:34:53,2018-12-03 14:34:53
2539,904,<p>22</p>,1,2018-12-03 14:34:53,2018-12-03 14:34:53
2540,904,<p>27</p>,0,2018-12-03 14:34:53,2018-12-03 14:34:53
2541,904,<p>35</p>,0,2018-12-03 14:34:53,2018-12-03 14:34:53
2542,905,<p>Lateral plating of the proximal ulna and fixation of the radial head</p>,0,2018-12-03 14:37:12,2018-12-03 14:37:12
2543,905,<p>Kirschner wire/tension band fixation of the proximal ulna alone</p>,0,2018-12-03 14:37:12,2018-12-03 14:37:12
2544,905,<p>Closed reduction and casting</p>,0,2018-12-03 14:37:12,2018-12-03 14:37:12
2545,905,<p>Dorsal plating of the proximal ulna and radial head replacement</p>,1,2018-12-03 14:37:12,2018-12-03 14:37:12
2546,905,<p>Total elbow arthroplasty</p>,0,2018-12-03 14:37:12,2018-12-03 14:37:12
2547,906,<p>Incisional biopsy using an anterior longitudinal incision through an intramuscular plane</p>,0,2018-12-03 14:38:50,2018-12-03 14:38:50
2548,906,<p>Incisional biopsy using a lateral longitudinal incision through an intermuscular plane</p>,0,2018-12-03 14:38:50,2018-12-03 14:38:50
2549,906,<p>Incisional biopsy using a lateral longitudinal incision through an intramuscular plane</p>,1,2018-12-03 14:38:50,2018-12-03 14:38:50
2550,906,<p>Arthroscopic-guided biopsy using a lateral medial parapatellar keyhole incisions</p>,0,2018-12-03 14:38:50,2018-12-03 14:38:50
2551,906,<p>Arthroscopic-guided biopsy using medial and lateral parapatellar keyhole incisions</p>,0,2018-12-03 14:38:50,2018-12-03 14:38:50
2552,907,<p>Cerebral oedema with early neurogenic pulmonary oedema</p>,0,2018-12-03 16:05:29,2018-12-03 16:05:29
2553,907,<p>Pulmonary thrombo-embolism</p>,0,2018-12-03 16:05:29,2018-12-03 16:05:29
2554,907,<p>Chest contusion</p>,0,2018-12-03 16:05:29,2018-12-03 16:05:29
2555,907,<p>Fat embolism</p>,1,2018-12-03 16:05:29,2018-12-03 16:05:29
2556,907,<p>DVT</p>,0,2018-12-03 16:05:29,2018-12-03 16:05:29
2557,908,<p>Lumbar synovial cyst</p>,0,2018-12-03 16:07:49,2018-12-03 16:07:49
2558,908,<p>Dorsal root ganglion</p>,0,2018-12-03 16:07:49,2018-12-03 16:07:49
2559,908,<p>Herniated nucleus pulposus</p>,1,2018-12-03 16:07:49,2018-12-03 16:07:49
2560,908,<p>Ligamentum flavum</p>,0,2018-12-03 16:07:49,2018-12-03 16:07:49
2561,908,<p>Facet cyst</p>,0,2018-12-03 16:07:49,2018-12-03 16:07:49
2562,909,"<p>anterior reduction, stabilization, and fusion at L1-2</p>",0,2018-12-03 16:10:40,2018-12-03 16:10:40
2563,909,"<p>anterior reduction, stabilization, and fusion at T12-L3</p>",0,2018-12-03 16:10:40,2018-12-03 16:10:40
2564,909,"<p>posterior reduction, stabilization, and fusion at L1-2</p>",0,2018-12-03 16:10:40,2018-12-03 16:10:40
2565,909,"<p>posterior reduction, stabilization, and fusion at T12-L4</p>",1,2018-12-03 16:10:40,2018-12-03 16:10:40
2566,909,"<p>Posterior reduction, body jacket</p>",0,2018-12-03 16:10:40,2018-12-03 16:10:40
2567,910,<p>Lateral femoral circumflex artery</p>,0,2018-12-03 16:17:07,2018-12-03 16:17:07
2568,910,<p>Medial femoral circumflex artery</p>,1,2018-12-03 16:17:07,2018-12-03 16:17:07
2569,910,<p>Artery of the ligamentum teres</p>,0,2018-12-03 16:17:07,2018-12-03 16:17:07
2570,910,<p>Inferior gluteal artery</p>,0,2018-12-03 16:17:07,2018-12-03 16:17:07
2571,910,<p>Superior gluteal artery</p>,0,2018-12-03 16:17:07,2018-12-03 16:17:07
2572,911,<p>decreased intraoperative blood loss</p>,0,2018-12-03 16:17:07,2018-12-03 16:17:07
2573,911,<p>decreased surgical time</p>,0,2018-12-03 16:17:07,2018-12-03 16:17:07
2574,911,<p>decreased inpatient mortality</p>,0,2018-12-03 16:17:07,2018-12-03 16:17:07
2575,911,<p>decreased per-patient costs</p>,1,2018-12-03 16:17:07,2018-12-03 16:17:07
2576,911,<p>decreased of post operative complications</p>,0,2018-12-03 16:17:07,2018-12-03 16:17:07
2577,912,<p>Increased long-term overall costs</p>,0,2018-12-03 16:18:47,2018-12-03 16:18:47
2578,912,<p>Increased risk for dislocation</p>,1,2018-12-03 16:18:47,2018-12-03 16:18:47
2579,912,<p>Increased risk for revision surgery</p>,0,2018-12-03 16:18:47,2018-12-03 16:18:47
2580,912,<p>Decreased postsurgical function</p>,0,2018-12-03 16:18:47,2018-12-03 16:18:47
2581,912,<p>Increased risk of otto pelvic</p>,0,2018-12-03 16:18:47,2018-12-03 16:18:47
2582,913,<p>Neurofibromatosis type I (NF I)</p>,1,2018-12-03 16:29:57,2018-12-03 16:29:57
2583,913,<p>Neurofibromatosis type II (NF II)</p>,0,2018-12-03 16:29:57,2018-12-03 16:29:57
2584,913,<p>Fibrous dysplasia</p>,0,2018-12-03 16:29:57,2018-12-03 16:29:57
2585,913,<p>Fibular hemimelia</p>,0,2018-12-03 16:29:57,2018-12-03 16:29:57
2586,913,<p>Rickets</p>,0,2018-12-03 16:29:57,2018-12-03 16:29:57
2587,914,<p>Cafe au lait&nbsp; spot &gt; 6</p>,0,2018-12-03 16:29:57,2018-12-03 16:29:57
2588,914,<p>Cafe au lait spot &gt; 10mm diameter in adult</p>,1,2018-12-03 16:29:57,2018-12-03 16:29:57
2589,914,<p>Optic glioma</p>,0,2018-12-03 16:29:57,2018-12-03 16:29:57
2590,914,<p>Lisch nodule</p>,0,2018-12-03 16:29:57,2018-12-03 16:29:57
2591,914,<p>Axillary Freckling</p>,0,2018-12-03 16:29:57,2018-12-03 16:29:57
2592,915,<p>isometric</p>,0,2018-12-03 16:31:23,2018-12-03 16:31:23
2593,915,<p>isotonic</p>,0,2018-12-03 16:31:23,2018-12-03 16:31:23
2594,915,<p>concentric</p>,0,2018-12-03 16:31:23,2018-12-03 16:31:23
2595,915,<p>isokinetic</p>,0,2018-12-03 16:31:23,2018-12-03 16:31:23
2596,915,<p>eccentric</p>,1,2018-12-03 16:31:23,2018-12-03 16:31:23
2597,916,<p>Activity restriction and follow up radiographs in 3 months</p>,1,2018-12-04 18:42:55,2018-12-04 18:42:55
2598,916,<p>Long leg casting for 3 months</p>,0,2018-12-04 18:42:55,2018-12-04 18:42:55
2599,916,<p>Arthroscopic evaluation and drilling</p>,0,2018-12-04 18:42:55,2018-12-04 18:42:55
2600,916,<p>Arthroscopic vs an open osteochondral autograft transfer system (OATS) procedure</p>,0,2018-12-04 18:42:55,2018-12-04 18:42:55
2601,916,<p>Observation</p>,0,2018-12-04 18:42:55,2018-12-04 18:42:55
2602,917,<p>Continued observation for 3 more months</p>,0,2018-12-04 18:42:55,2018-12-04 18:42:55
2603,917,<p>Arthroscopic evaluation and drilling</p>,0,2018-12-04 18:42:55,2018-12-04 18:42:55
2604,917,<p>Arthroscopic evaluation and fixation</p>,1,2018-12-04 18:42:55,2018-12-04 18:42:55
2605,917,<p>Open debridement and osteochondral autograft transfer</p>,0,2018-12-04 18:42:55,2018-12-04 18:42:55
2606,917,<p>Long leg casting for 3 months</p>,0,2018-12-04 18:42:55,2018-12-04 18:42:55
2607,918,<p>Manipulate the knee under anesthesia</p>,0,2018-12-04 18:42:55,2018-12-04 18:42:55
2608,918,<p>Aspirate the knee for persistent hematoma to improve motion</p>,0,2018-12-04 18:42:55,2018-12-04 18:42:55
2609,918,<p>Obtain advanced imaging to evaluate the lesion and fixation</p>,1,2018-12-04 18:42:55,2018-12-04 18:42:55
2610,918,<p>Prescribe more intensive physical therapy 3 to 5 times a week to achieve motion</p>,0,2018-12-04 18:42:55,2018-12-04 18:42:55
2611,918,<p>Arthroscopic evaluation and drilling</p>,0,2018-12-04 18:42:55,2018-12-04 18:42:55
2612,919,<p>Subscapularis repair and biceps tenodesis</p>,1,2018-12-04 18:46:01,2018-12-04 18:46:01
2613,919,<p>Subscapularis repair and loose body removal</p>,0,2018-12-04 18:46:01,2018-12-04 18:46:01
2614,919,<p>Latissimus dorsi transfer</p>,0,2018-12-04 18:46:01,2018-12-04 18:46:01
2615,919,<p>Bankart repair</p>,0,2018-12-04 18:46:01,2018-12-04 18:46:01
2616,919,<p>Arthroscopic debridement</p>,0,2018-12-04 18:46:01,2018-12-04 18:46:01
2617,920,<p>Obturator externus</p>,0,2018-12-04 18:53:17,2018-12-04 18:53:17
2618,920,<p>Piriformis</p>,0,2018-12-04 18:53:17,2018-12-04 18:53:17
2619,920,<p>Psoas</p>,1,2018-12-04 18:53:17,2018-12-04 18:53:17
2620,920,<p>Rectus femoris</p>,0,2018-12-04 18:53:17,2018-12-04 18:53:17
2621,920,<p>Gemelus superior</p>,0,2018-12-04 18:53:18,2018-12-04 18:53:18
2622,921,<p>Spinal cord injury</p>,0,2018-12-04 18:54:48,2018-12-04 18:54:48
2623,921,<p>Union</p>,0,2018-12-04 18:54:48,2018-12-04 18:54:48
2624,921,<p>Non union</p>,1,2018-12-04 18:54:48,2018-12-04 18:54:48
2625,921,<p>Stroke</p>,0,2018-12-04 18:54:48,2018-12-04 18:54:48
2626,921,<p>Malunion</p>,0,2018-12-04 18:54:48,2018-12-04 18:54:48
2627,922,<p>Place a trans-syndesmotic screw</p>,0,2018-12-04 18:56:46,2018-12-04 18:56:46
2628,922,<p>Perform an open repair of the deltoid ligament</p>,0,2018-12-04 18:56:46,2018-12-04 18:56:46
2629,922,<p>Perform a stress examination of the syndesmosis</p>,1,2018-12-04 18:56:46,2018-12-04 18:56:46
2630,922,<p>Close the wound and apply a short-leg splint</p>,0,2018-12-04 18:56:46,2018-12-04 18:56:46
2631,922,<p>Put a leg Cast</p>,0,2018-12-04 18:56:46,2018-12-04 18:56:46
2632,923,<p>Relative stability</p>,0,2018-12-04 19:03:59,2018-12-04 19:03:59
2633,923,<p>Stable fixation</p>,0,2018-12-04 19:03:59,2018-12-04 19:03:59
2634,923,<p>Absolute stability</p>,1,2018-12-04 19:03:59,2018-12-04 19:03:59
2635,923,<p>Compression</p>,0,2018-12-04 19:03:59,2018-12-04 19:03:59
2636,923,<p>Realignment</p>,0,2018-12-04 19:03:59,2018-12-04 19:03:59
2637,924,<p>there is compression across a fracture resulting in no micromotion at excessive loads</p>,0,2018-12-04 19:03:59,2018-12-04 19:03:59
2638,924,<p>Ideal for diaphyseal fracture</p>,0,2018-12-04 19:03:59,2018-12-04 19:03:59
2639,924,<p>Results in secondary bone healing</p>,0,2018-12-04 19:03:59,2018-12-04 19:03:59
2640,924,<p>Absence of motion provides the mechanical stimulation for fracture healing</p>,0,2018-12-04 19:03:59,2018-12-04 19:03:59
2641,924,<p>There is compression across a fracture resulting in no micromotion at physiological loads</p>,1,2018-12-04 19:03:59,2018-12-04 19:03:59
2642,925,<p>Motion does not exists at the fracture site</p>,0,2018-12-04 19:03:59,2018-12-04 19:03:59
2643,925,<p>healing by secondary bone healing</p>,1,2018-12-04 19:03:59,2018-12-04 19:03:59
2644,925,<p>ideal for intraarticular fracture</p>,0,2018-12-04 19:03:59,2018-12-04 19:03:59
2645,925,<p>ideal for forearm fracture</p>,0,2018-12-04 19:03:59,2018-12-04 19:03:59
2646,925,<p>minimal callus</p>,0,2018-12-04 19:03:59,2018-12-04 19:03:59
2647,926,<p>Relative stability because they are diaphyseal fracture</p>,0,2018-12-04 19:03:59,2018-12-04 19:03:59
2648,926,<p>Relative stability because they are not intra articular fracture</p>,0,2018-12-04 19:03:59,2018-12-04 19:03:59
2649,926,<p>Absolute stability because they are diaphyseal fracture</p>,0,2018-12-04 19:03:59,2018-12-04 19:03:59
2650,926,<p>Absolute stability because both bones are considered as a joint</p>,1,2018-12-04 19:03:59,2018-12-04 19:03:59
2651,926,<p>Relative stability because the configuration is non comminutive</p>,0,2018-12-04 19:03:59,2018-12-04 19:03:59
2652,927,<p>Compression plate</p>,0,2018-12-06 15:58:37,2018-12-06 15:58:37
2653,927,<p>Neutralization plate</p>,0,2018-12-06 15:58:37,2018-12-06 15:58:37
2654,927,<p>Tension band Plate</p>,0,2018-12-06 15:58:37,2018-12-06 15:58:37
2655,927,<p>Bridging plate</p>,1,2018-12-06 15:58:37,2018-12-06 15:58:37
2656,927,<p>Buttress plate</p>,0,2018-12-06 15:58:37,2018-12-06 15:58:37
2657,928,<p>To produces compression at the fracture site. Primary bone healing is expected</p>,0,2018-12-06 15:58:37,2018-12-06 15:58:37
2658,928,<p>To protect &nbsp;lag screw fixation or another absolute stability construct</p>,0,2018-12-06 15:58:37,2018-12-06 15:58:37
2659,928,<p>To create a stable shoulder with the intact bone to resist shear forces. These plates are usually found in peri-articular fractures</p>,0,2018-12-06 15:58:37,2018-12-06 15:58:37
2660,928,"<p>To span an area of comminution and is a relative stability construct. The overall length, alignment and rotation of the bone needs to be restored</p>",1,2018-12-06 15:58:37,2018-12-06 15:58:37
2661,928,<p>To converts distractive forces into compressive forces by its orientation</p>,0,2018-12-06 15:58:37,2018-12-06 15:58:37
2662,929,<p>The amount of strain required to produce stress</p>,0,2018-12-06 16:12:54,2018-12-06 16:12:54
2663,929,<p>The deformation of a material to a certain amount of force</p>,1,2018-12-06 16:12:54,2018-12-06 16:12:54
2664,929,<p>The best orthopaedic metal implant has the highest modulus elasticity</p>,0,2018-12-06 16:12:54,2018-12-06 16:12:54
2665,929,<p>Lower modulus of elasticity means bigger adaptive capacity to absorp stress</p>,0,2018-12-06 16:12:54,2018-12-06 16:12:54
2666,929,<p>Orthopaedic implants must be strong enough to resist any deformation</p>,0,2018-12-06 16:12:54,2018-12-06 16:12:54
2667,930,<p>Pain around the knee</p>,0,2018-12-06 16:19:05,2018-12-06 16:19:05
2668,930,<p>Swelling around the knee</p>,0,2018-12-06 16:19:05,2018-12-06 16:19:05
2669,930,<p>Intracompartmental pressure is 50 mmHg (intracompartmental pressure is within 30 mmHG from diastolic pressure)</p>,1,2018-12-06 16:19:05,2018-12-06 16:19:05
2670,930,<p>Mean arterial pressure is 50 mmHg</p>,0,2018-12-06 16:19:05,2018-12-06 16:19:05
2671,930,<p>Pulse rate on&nbsp; posterior tibial artery is 100</p>,0,2018-12-06 16:19:05,2018-12-06 16:19:05
2672,931,"<p>Decreased tissue pressure due to swelling, edema and bleeding within an enclosed anatomic space producing hypoperfusion</p>",0,2018-12-06 16:19:05,2018-12-06 16:19:05
2673,931,<p>Venous obstruction and collapse of the low-pressure arteriolar plexus</p>,1,2018-12-06 16:19:05,2018-12-06 16:19:05
2674,931,<p>Increased blood flow through the capillary network as collateral</p>,0,2018-12-06 16:19:05,2018-12-06 16:19:05
2675,931,<p>Major arterial rupture</p>,0,2018-12-06 16:19:05,2018-12-06 16:19:05
2676,931,<p>Fluid diffusion from interstitial into intravascular</p>,0,2018-12-06 16:19:05,2018-12-06 16:19:05
2677,932,<p>Reperfusion of vascular injury in a limb</p>,1,2018-12-06 16:19:05,2018-12-06 16:19:05
2678,932,"<p>Compression on an area by a tourniquet (compresion provided by a torniquet doesnt deliver compartment syndrome, prolonged compression by torniquet does produce compartment syndrome)</p>",0,2018-12-06 16:19:05,2018-12-06 16:19:05
2679,932,<p>Burns grade I</p>,0,2018-12-06 16:19:05,2018-12-06 16:19:05
2680,932,<p>Diaphyseal fracture</p>,0,2018-12-06 16:19:05,2018-12-06 16:19:05
2681,932,<p>Segmental open fracture</p>,0,2018-12-06 16:19:05,2018-12-06 16:19:05
2682,933,<p>Monitoring tissue perfusion</p>,0,2018-12-06 16:19:05,2018-12-06 16:19:05
2683,933,<p>Monitoring ureum&nbsp;creatinin serum</p>,0,2018-12-06 16:19:05,2018-12-06 16:19:05
2684,933,<p>Hydration and monitoring ureum creatinin serum (possible myoglobinuria)</p>,1,2018-12-06 16:19:05,2018-12-06 16:19:05
2685,933,<p>Monitoring blood pressure</p>,0,2018-12-06 16:19:05,2018-12-06 16:19:05
2686,933,<p>Monitoring hemoglobin content</p>,0,2018-12-06 16:19:05,2018-12-06 16:19:05
2687,934,"<p>Disruption of the central slip, attenuation of the triangular ligament, palmar migration of the lateral bands</p>",1,2018-12-06 16:22:06,2018-12-06 16:22:06
2688,934,<p>Disruption of lateral band and palmar migration of central slips</p>,0,2018-12-06 16:22:06,2018-12-06 16:22:06
2689,934,"<p>Attenuation of the triangular ligament, palmar migration of the central slip and lateral band</p>",0,2018-12-06 16:22:06,2018-12-06 16:22:06
2690,934,<p>Hyperextension of PIP and flexion of DIP</p>,0,2018-12-06 16:22:06,2018-12-06 16:22:06
2691,934,<p>Disruption of central slip and attenuation of lateral band</p>,0,2018-12-06 16:22:06,2018-12-06 16:22:06
2692,935,<p>Their sons will have a 50% chance of having this X-linked dominant disorder</p>,0,2018-12-06 16:23:59,2018-12-06 16:23:59
2693,935,<p>All of their daughters will be carriers or will have this disorder</p>,1,2018-12-06 16:23:59,2018-12-06 16:23:59
2694,935,<p>They should be advised to not have any children because the risk of having boys with the disorder and girls who will be carriers is too hard for any parent</p>,0,2018-12-06 16:23:59,2018-12-06 16:23:59
2695,935,"<p>As long as the woman does not carry the trait, the children will not be affected because the husband has the disease and this is an X-linked dominant disorder</p>",0,2018-12-06 16:23:59,2018-12-06 16:23:59
2696,935,"<p>Their sons or daughters may be born with this disorder, but males are more severely affected</p>",0,2018-12-06 16:23:59,2018-12-06 16:23:59
2697,936,<p>The patient is normal without any systemic condition</p>,0,2018-12-06 16:27:20,2018-12-06 16:27:20
2698,936,<p>It is superficial bone infection</p>,0,2018-12-06 16:27:20,2018-12-06 16:27:20
2699,936,<p>It is an intramedullary bone infection</p>,0,2018-12-06 16:27:20,2018-12-06 16:27:20
2700,936,<p>The patient is compromised with local or systemic condition</p>,1,2018-12-06 16:27:20,2018-12-06 16:27:20
2701,936,<p>It is diffuse bone infection</p>,0,2018-12-06 16:27:20,2018-12-06 16:27:20
2702,937,<p>Sterile swab from the surrounding wound</p>,0,2018-12-06 16:27:20,2018-12-06 16:27:20
2703,937,<p>Tissue and pus before debridement</p>,0,2018-12-06 16:27:20,2018-12-06 16:27:20
2704,937,<p>Pus collected at the bottom of the wound</p>,0,2018-12-06 16:27:20,2018-12-06 16:27:20
2705,937,<p>Tissue culture at base of the wound</p>,1,2018-12-06 16:27:20,2018-12-06 16:27:20
2706,937,<p>Pus collected from dribbling wound</p>,0,2018-12-06 16:27:20,2018-12-06 16:27:20
2707,938,<p>Allogenic cortical bone</p>,0,2018-12-06 16:28:52,2018-12-06 16:28:52
2708,938,<p>Autogenic cortical bone</p>,0,2018-12-06 16:28:52,2018-12-06 16:28:52
2709,938,<p>Autogenic cancellous bone</p>,0,2018-12-06 16:28:52,2018-12-06 16:28:52
2710,938,<p>Allogenic cancellous bone</p>,0,2018-12-06 16:28:52,2018-12-06 16:28:52
2711,938,<p>Antibiotic beads</p>,1,2018-12-06 16:28:52,2018-12-06 16:28:52
2712,939,"<p>Splinting the hand in a position of function, elevation, IV antibiotics, observation for 24 hours</p>",0,2018-12-06 17:04:56,2018-12-06 17:04:56
2713,939,<p>Bedside I&amp;D of dorsal hand abscess</p>,0,2018-12-06 17:04:56,2018-12-06 17:04:56
2714,939,<p>Echocardiogram to look for valvular vegetation</p>,0,2018-12-06 17:04:56,2018-12-06 17:04:56
2715,939,<p>MRI of hand to evaluate underlying abscess</p>,0,2018-12-06 17:04:56,2018-12-06 17:04:56
2716,939,<p>Emergent operative debridement</p>,1,2018-12-06 17:04:56,2018-12-06 17:04:56
2717,940,"<p>Group A, Beta Hemolytic Streptococcus</p>",1,2018-12-06 17:04:56,2018-12-06 17:04:56
2718,940,<p>Group B Streptococcus</p>,0,2018-12-06 17:04:56,2018-12-06 17:04:56
2719,940,<p>Methicillin-resistant Staphylococcus aureus</p>,0,2018-12-06 17:04:56,2018-12-06 17:04:56
2720,940,<p>Serratia marcescens</p>,0,2018-12-06 17:04:56,2018-12-06 17:04:56
2721,940,<p>Clostridium perfringens</p>,0,2018-12-06 17:04:56,2018-12-06 17:04:56
2722,941,<p>WBC 20.000/CC</p>,0,2018-12-06 17:04:56,2018-12-06 17:04:56
2723,941,<p>Creatinine &gt;2.0 mg/dL</p>,0,2018-12-06 17:04:56,2018-12-06 17:04:56
2724,941,<p>Sodium 135 mg/dL</p>,0,2018-12-06 17:04:56,2018-12-06 17:04:56
2725,941,<p>Potassium 3.4 mg/dL</p>,1,2018-12-06 17:04:56,2018-12-06 17:04:56
