id,item_id,type,question,is_random,score,created_at,updated_at
1438,769,multiple-choice,<p>Which of the following surgical maneuvers is most likely to enhance proper patellar tracking during total knee arthroplasty and minimize the need for a lateral retinacular release?</p>,1,100,2020-04-02 05:49:49,2020-04-02 05:49:49
1439,770,multiple-choice,<p>An 83-year-old man with a history of diabetes mellitus reports abdominal pain on postoperative day number three following total hip arthroplasty. The patient reports having a bowel movement the prior evening. Examination reveals that the abdomen is distended but nontender. What is the next step in management?</p>,1,100,2020-04-02 05:52:42,2020-04-02 05:52:42
1440,771,multiple-choice,<p>The anterior portal of hip arthroscopy places which of the following structure at greatest risk for injury?</p>,1,100,2020-04-02 05:55:13,2020-04-02 05:55:13
1441,772,multiple-choice,<p>What is the preferred position for hip arthrodesis?</p>,1,100,2020-04-02 05:57:55,2020-04-02 05:57:55
1442,773,multiple-choice,<p>A 38-year-old woman with systemic lupus erythematosus complains of disabling right hip pain. She has osteonecrosis of the femoral head as a result of a hypercoagulable state. She has stage 4 (modified Ficat) involvement. She has failed all conservative treatment. The best treatment is which of the following?</p>,1,100,2020-04-02 05:59:51,2020-04-02 05:59:51
1443,774,multiple-choice,<p>Which of the following factors improves the performance of cemented femoral stems in THA?</p>,1,100,2020-04-02 06:04:09,2020-04-02 06:31:11
1444,775,multiple-choice,<p>A 34-year-old man is scheduled to undergo a THA. History reveals that he underwent radiation therapy for a pelvic malignancy 1 year ago. A cementless acetabular component should be avoided in this situation because of the increased risk for which of the following?</p>,1,100,2020-04-02 06:33:18,2020-04-02 06:33:18
1445,776,multiple-choice,<p>Which of the following terms best describes a decrease in physiologic stress in the proximal femur caused by a stiffer structure that shares its load?</p>,1,100,2020-04-02 06:35:11,2020-04-02 06:35:11
1446,777,multiple-choice,"<p>During a revision of a failed total hip femoral component for osteolysis, the new implant should bypass the most distal cortical defect by a minimum of how many cortical diameters?</p>",1,100,2020-04-02 06:36:57,2020-04-02 06:36:57
1447,778,multiple-choice,<p>Which of the following is the most common complication following a hip revision with isolated polyethylene (PE) exchange for osteolysis?</p>,1,100,2020-04-02 06:38:43,2020-04-02 06:38:43
1448,779,multiple-choice,"<p>During THA, profuse bleeding is noted following predrilling for placement of an acetabular component screw. The drill most likely penetrated too deep in which of the following?</p>",1,100,2020-04-02 06:41:00,2020-04-02 06:41:00
1449,780,multiple-choice,<p>An acetabular reinforcement cage is most often indicated for which of the following conditions?</p>,1,100,2020-04-02 06:42:46,2020-04-02 06:42:46
1450,781,multiple-choice,<p>Which of the following is an inhibitor of particle-induced osteolysis?</p>,1,100,2020-04-02 06:48:02,2020-04-02 06:48:02
1451,782,multiple-choice,<p>An 82-year-old man fell and sustained a fracture of his cemented Moore hemiarthroplasty. The fracture is around the stem tip region and extends halfway up around the prosthesis. History reveals that the patient reports groin pain after activity. Treatment should now consist of which of the following?</p>,1,100,2020-04-02 06:50:01,2020-04-02 06:50:01
1452,783,multiple-choice,"<p>In acetabular exposure during a THA, the surgeon places a retractor behind the transverse acetabular ligament. Which of the following nerves can be damaged?</p>",1,100,2020-04-02 06:55:02,2020-04-02 06:55:02
1453,784,multiple-choice,<p>Which of the following is the most frequent complication following primary THA?</p>,1,100,2020-04-02 06:57:00,2020-04-02 06:57:00
1454,785,multiple-choice,<p>What is the most significant disadvantage of ceramics in joint arthroplasty?</p>,1,100,2020-04-02 06:58:53,2020-04-02 06:58:53
1455,786,multiple-choice,<p>What Is the most cause of reparative following contemporary hip resurfacing for degenerative coxarthrosis?</p>,1,100,2020-04-02 07:00:44,2020-04-02 07:00:44
1456,787,multiple-choice,<p>Osteolysis after total hip Arthroplasty with polyethylene acetabular bearings is most closely correlated with which of the following risk factors?</p>,1,100,2020-04-02 07:05:58,2020-04-02 07:05:58
1457,788,multiple-choice,"<p>The term &ldquo; Paradoxical motion &ldquo; used to describe knee kinematics, is best described by which of the following definitions?</p>",1,100,2020-04-02 07:08:06,2020-04-02 07:08:06
1458,789,multiple-choice,<p>The pelvic spur sign on plain radiography is pathognomonic for which of the following injuries?</p>,1,100,2020-04-02 07:10:17,2020-04-02 07:10:17
1459,790,multiple-choice,<p>How many collagen contents of native ACL</p>,1,100,2020-04-02 07:12:17,2020-04-02 07:12:17
1460,791,multiple-choice,"<p>Three years after undergoing metal-on-polyethylene total hip arthroplasty, a 72-year-old woman develops pain with weight-bearing and rest. Hip flexion and internal rotation are associated with pain. Radiographs show no evidence of loosening. What is the most appropriate next step in this evaluation?</p>",1,100,2020-04-02 15:39:44,2020-04-02 15:39:44
1461,792,multiple-choice,<p>What effect does morbid obesity (BMI &gt;40) have on total knee arthroplasty outcomes?</p>,1,100,2020-04-02 15:41:24,2020-04-02 15:41:24
1462,793,multiple-choice,<p>What is the cause of graft failure in ACL reconstruction?</p>,1,100,2020-04-02 15:43:42,2020-04-02 15:43:42
1463,794,multiple-choice,<p>What is the most common cause of early failure of the patellofemoral arthroplasty?</p>,0,100,2020-04-02 15:45:29,2020-04-02 15:56:58
1464,795,multiple-choice,<p>Patients with ankylosing spondylitis undergoing total knee arthroplasty are likely to experience which of the following complication?</p>,1,100,2020-04-02 15:56:34,2020-04-02 15:56:34
1465,796,multiple-choice,<p>What is the most common cause for late revision (&gt;2 years post-op) total knee arthroplasty?</p>,1,100,2020-04-02 15:58:41,2020-04-02 15:58:41
1466,797,multiple-choice,<p>The placement of supplemental screw fixation with acetabular component fixation is a typical adjunct measure but carries the greatest risk of vascular injury if placed in which of the following positions?</p>,1,100,2020-04-02 16:00:31,2020-04-02 16:00:31
1467,798,multiple-choice,<p>What is the most serious complication after bone-patellar-tendon bone graft in ACL reconstruction?</p>,1,100,2020-04-02 16:02:18,2020-04-02 16:02:18
1468,799,multiple-choice,<p>What is the most sensitive examination for ACL rupture?</p>,1,100,2020-04-02 16:04:08,2020-04-02 16:04:08
1469,800,multiple-choice,<p>An a-70-year-old woman who underwent total knee arthroplasty 18 months ago has had 3 weeks of moderate drainage from a previously healed wound. What is the most appropriate treatment?</p>,1,100,2020-04-02 16:05:51,2020-04-02 16:05:51
1470,801,multiple-choice,"<p>During the ilioinguinal approach to the pelvis, the corona Mortis artery must be identified and ligated if present. The corona Mortis artery joins the external iliac artery with which other major arteries?</p>",1,100,2020-04-02 19:53:36,2020-04-02 19:53:36
1471,802,multiple-choice,<p>A 24-year-old male sustains the injury seen in the figure above&nbsp;after being thrown from a motorcycle at a high speed. Which of the following fixation methods has been shown to be the most stable fixation construct for this injury?</p>,1,100,2020-04-02 20:13:23,2020-04-02 20:13:23
1472,803,multiple-choice,<p>An 84-year-old community-ambulating female sustains a comminuted left acetabular fracture as a result of a fall from standing height. A radiograph is shown in Figure A. What is the most appropriate treatment for this patient?</p>,1,100,2020-04-02 20:15:36,2020-04-02 20:15:36
1473,804,multiple-choice,"<p>In revision total hip arthroplasty or acetabular protrusion case, an acetabular reconstruction cage is the best indicated for which of the following patterns of bone loss?</p>",1,100,2020-04-02 20:25:37,2020-04-02 20:25:37
1474,805,multiple-choice,"<p>Crain divided ACL remnants into four categories according to their morphology: (1) ACL remnant with scarring to the posterior cruciate ligament (PCL 38 %); (2) ACL remnant with scarring to the roof of the notch (8 %); (3) ACL remnant with scarring to the lateral wall of the notch or the medial aspect of the lateral femoral condyle (12 %), and (4) no identifiable ligament tissue remaining (42 %). Which the best result after ACL reconstruction with ACL remnant preservation methods?</p>",1,100,2020-04-02 20:27:50,2020-04-02 20:27:50
1475,806,multiple-choice,<p>What complication is more likely following excessive medial retraction of the anterior covering structures during the anterolateral (Watson-Jones) approach to the hip?</p>,1,100,2020-04-02 20:33:54,2020-04-02 20:33:54
1476,807,multiple-choice,<p>Bleeding is encountered while developing the internervous plane between the tensor fascia lata and the sartorius during the anterior approach to the hip. The most likely cause is an injury to what artery?</p>,1,100,2020-04-02 20:37:53,2020-04-02 20:37:53
1477,808,multiple-choice,<p>Increasing articular conformity of the tibial polyethylene insert of a fixed-bearing total knee arthroplasty (TKA) prosthesis will have which of the following biomechanical effects?</p>,1,100,2020-04-02 20:45:48,2020-04-02 20:45:48
1478,809,multiple-choice,"<p>31 years old women have increasing pain and tightness in her right knee, with occasional stiffness and recurrent hemorrhagic effusion. MRI scans are shown in the figures. what is the most likely diagnosis?</p>",0,100,2020-04-02 20:48:14,2021-07-02 13:33:20
1479,810,multiple-choice,"<p>The figure below shows an arthroscopic view of the patellofemoral joint from an infra lateral portal, the arrow points to which of the following structures?</p>",0,100,2020-04-02 20:50:35,2021-07-02 13:45:26
1480,811,multiple-choice,<p>The most unlikely situation in which a surgeon would prefer interference screw over standard endo button to fix graft in femoral tunnel in ACL reconstruction</p>,1,100,2020-04-02 20:54:43,2020-04-02 20:54:43
1481,812,multiple-choice,<p>Risk factors for insufficiency fractures of the pelvic ring include all the following <strong>EXCEPT</strong></p>,0,100,2020-04-02 20:56:36,2020-04-02 20:56:41
1482,813,multiple-choice,"<p>Below are the minor criteria of the Musculoskeletal Infection Society (MSIS) for diagnosing prosthetic joint infections, <strong>EXCEPT</strong>:</p>",1,100,2020-04-02 21:01:07,2020-04-02 21:01:07
1483,814,multiple-choice,<p>The following statement is <strong>NOT TRUE</strong> regarding bearing surfaces in total hip arthroplasty</p>,1,100,2020-04-02 21:03:51,2020-04-02 21:03:51
1484,815,multiple-choice,"<p>Seventy year old female came to your clinic 1 month after total hip arthroplasty procedure performed by another surgeon complaining numbness and tingling on the front pocket area of her operated thigh. Most likely, the previous surgeon use which approaches for her THA?</p>",1,100,2020-04-02 21:06:20,2020-04-02 21:06:20
1485,816,multiple-choice,<p>Which of the following should be avoided in early rehabilitation following PCL Reconstruction</p>,1,100,2020-04-02 21:08:46,2020-04-02 21:08:46
1486,817,multiple-choice,<p>Strengthening of what muscle group most effective counteracts the deficit seen with incompetent PCL</p>,1,100,2020-04-02 21:14:23,2020-04-02 21:14:23
1487,818,multiple-choice,"<p>Following meniscal repair, saphenous nerve injury is more common in what following technique?</p>",1,100,2020-04-02 21:16:24,2020-04-02 21:16:24
1488,819,multiple-choice,"<p>Risk factors for a motor nerve palsy following primary Total Hip Arthroplasty include all of the following,<strong> EXCEPT:</strong></p>",1,100,2020-04-02 21:18:14,2020-04-02 21:18:14
1489,820,multiple-choice,"<p>After inserting of trial components in total knee replacement, the surgeon finds that unable to fully extend the knee and tibial tray lift off in the flexion greater than 90 degrees. What intervention should be taken?</p>",1,100,2020-04-02 21:22:10,2020-04-02 21:22:10
1490,821,multiple-choice,<p>Which of the following factors is most commonly associated with mechanical failure of a cemented total hip arthroplasty?</p>,1,100,2020-04-02 21:28:07,2020-04-02 21:28:07
1491,822,multiple-choice,<p>Long stemmed tibial components for revision total knee arthroplasty are not cemented for which of the following reasons:</p>,1,100,2020-04-02 21:30:29,2020-04-02 21:30:29
1492,823,multiple-choice,<p>Resection of too little distal femur will have what effect on the &ldquo;flexion/extension gap&quot; with regard to ligamentous balancing:</p>,1,100,2020-04-02 21:32:33,2020-04-02 21:32:33
1493,824,multiple-choice,<p>The reduction mechanism of venous thromboembolism from epidural anesthesia in total joint replacement is:</p>,1,100,2020-04-02 21:34:21,2020-04-02 21:34:21
1494,825,multiple-choice,<p>All of the following can lead to loss of motion following anterior cruciate ligament (ACL) reconstruction <strong>EXCEPT</strong>:</p>,1,100,2020-04-02 21:36:16,2020-04-02 21:36:16
1495,826,multiple-choice,<p>What are the bone landmarks for femoral rotational alignment?</p>,1,100,2020-04-02 21:40:35,2020-04-02 21:40:35
1496,827,multiple-choice,<p><strong>NOT TRUE </strong>about femoral rotation use gap based technique in TKA :</p>,1,100,2020-04-02 21:42:54,2020-04-02 21:42:54
1497,828,multiple-choice,"<p>The rule of PCL (Posterior Cruciate Ligament) sacrifice for femoral rotation in TKA are true, <strong>EXCEPT</strong> :</p>",1,100,2020-04-02 21:47:08,2020-04-02 21:47:08
1498,829,multiple-choice,<p>What structure has been described as having a risk of injury with retractor placement on the sacrum during combined acetabular-pelvic ring surgery using the Stoppa approach with a lateral window?</p>,1,100,2020-04-02 21:58:32,2020-04-02 21:58:32
1499,830,multiple-choice,"<p>If a percutaneous iliosacral screw is placed too anteriorly, and the screw exits anterior to the sacral ala before re-entering the sacral body, what will be the most likely finding postoperatively?</p>",1,100,2020-04-02 22:00:12,2020-04-02 22:00:12
1500,831,essay,<p><strong>What are your diagnosis and classification? (20)</strong></p>,0,100,2020-05-11 00:41:04,2020-05-11 00:41:04
1501,831,essay,<p><strong>How do you manage this case conservatively? (50)</strong></p>,0,100,2020-05-11 00:41:04,2020-05-11 00:41:04
1502,831,essay,<p><strong>What is the reason this case is notorious for subsequent displacement? (30)</strong></p>,0,100,2020-05-11 00:41:04,2020-05-11 00:41:04
1503,832,essay,<p><strong>Do you think the post-reduction X-ray is acceptable or not? Please explain your answer! (50)</strong></p>,0,100,2020-05-11 00:44:08,2020-05-11 00:45:48
1504,832,essay,<p><strong>What is your attempt to minimize the loss of reduction? (20)</strong></p>,0,100,2020-05-11 00:44:08,2020-05-11 00:45:48
1505,832,essay,<p><strong>What complication may occur if you put the hip and the knee of the involved side in 90 degrees of flexion? (30)</strong></p>,0,100,2020-05-11 00:44:08,2020-05-11 00:45:48
1506,833,essay,<p><strong>Please name 3 abnormal radiological findings you can see on imaging (30)</strong></p>,0,100,2020-05-11 00:49:37,2020-05-11 00:49:37
1507,833,essay,<p><strong>What is your clinical diagnosis and classification (30)</strong></p>,0,100,2020-05-11 00:49:37,2020-05-11 00:49:37
1508,833,essay,<p><strong>Please name at least 4 principle management of chronic osteomyelitis (40)</strong></p>,0,100,2020-05-11 00:49:37,2020-05-11 00:49:37
1509,834,essay,<p><strong>What is the purpose of flexing the knee on Silverskjold test (25)</strong></p>,0,100,2020-05-11 00:53:35,2020-05-11 00:53:35
1510,834,essay,<p><strong>What is the interpretation of the Silverskjold test for this patient (25)</strong></p>,0,100,2020-05-11 00:53:35,2020-05-11 00:53:35
1511,834,essay,<p><strong>Please explain the pathophysiology of equinus in his Cerebral palsy patient (30)</strong></p>,0,100,2020-05-11 00:53:35,2020-05-11 00:53:35
1512,834,essay,<p><strong>How do you manage this problem surgically (20)</strong></p>,0,100,2020-05-11 00:53:35,2020-05-11 00:53:35
1513,835,essay,<p><strong>What is your diagnosis and classification (25)</strong></p>,0,100,2020-05-11 00:56:21,2020-05-11 00:56:21
1514,835,essay,<p><strong>Please explain why the ulnar thumb is most likely be preserved and radial thumb most likely be excised (25)</strong></p>,0,100,2020-05-11 00:56:21,2020-05-11 00:56:21
1515,835,essay,"<p><strong>Please explain your complete reconstruction surgery plan for this case, which consist of bone surgery (25) and soft tissue surgery (25)</strong></p>",0,100,2020-05-11 00:56:21,2020-05-11 00:56:21
1516,836,essay,<p>​​​​​​​<strong>Please describe four abnormalities on x-ray (30)</strong></p>,0,100,2020-05-11 01:00:05,2020-05-11 01:00:05
1517,836,essay,<p>​​​​​​​<strong>Please count the Mirels score for this case (30)</strong></p>,0,100,2020-05-11 01:00:05,2020-05-11 01:00:05
1518,836,essay,<p>​​​​​​​<strong>What is the possible diagnosis? (20)</strong></p>,0,100,2020-05-11 01:00:05,2020-05-11 01:00:05
1519,836,essay,<p><strong>What is the best surgical treatment for this patient? (20)</strong></p>,0,100,2020-05-11 01:00:05,2020-05-11 01:00:05
1520,837,essay,"<p><strong>Please describe what do you find from the radiological picture! (40)</strong></p>

<p><strong>Knee x-ray interpretation: (30)</strong></p>",0,100,2020-05-11 01:04:19,2020-05-11 01:06:07
1521,837,essay,<p><strong>Please describe what you find from the histopathological picture! (20)</strong></p>,0,100,2020-05-11 01:04:19,2020-05-11 01:06:07
1522,837,essay,<p><strong>What is your complete diagnosis? (20)</strong></p>,0,100,2020-05-11 01:04:19,2020-05-11 01:06:08
1523,837,essay,<p><strong>How do you manage this patient? (20)</strong></p>,0,100,2020-05-11 01:04:19,2020-05-11 01:06:08
1524,838,essay,<p><strong>Please describe the clinical and radiological picture of the patient! (40)</strong></p>,0,100,2020-05-11 01:10:19,2020-05-11 01:10:19
1525,838,essay,<p><strong>Please describe what do you find on the histopathology picture! (20)</strong></p>,0,100,2020-05-11 01:10:19,2020-05-11 01:10:19
1526,838,essay,<p><strong>What is your complete diagnosis? (20)</strong></p>,0,100,2020-05-11 01:10:19,2020-05-11 01:10:19
1527,838,essay,<p><strong>How do you manage this patient surgically? (20)</strong></p>,0,100,2020-05-11 01:10:19,2020-05-11 01:10:19
1528,839,essay,"<p><strong>Please named two abnormalities in the x-ray! (20)</strong></p>

<p><strong>Please name two abnormalities in the CT scan! (20)</strong></p>",0,100,2020-05-11 01:14:49,2020-05-11 01:14:49
1529,839,essay,<p><strong>Please list two abnormalities in the histopathology slide! (20)</strong></p>,0,100,2020-05-11 01:14:49,2020-05-11 01:14:49
1530,839,essay,<p><strong>Please mention the diagnosis and list two differential diagnoses? (20)</strong></p>,0,100,2020-05-11 01:14:49,2020-05-11 01:14:49
1531,839,essay,<p><strong>What is your treatment planning? (20)</strong></p>,0,100,2020-05-11 01:14:49,2020-05-11 01:14:49
1532,840,essay,<p><strong>Explain the radiologic of this picture! (50)</strong></p>,0,100,2020-05-11 01:18:04,2020-05-11 01:18:13
1533,840,essay,<p><strong>What is your differential diagnosis? (20)</strong></p>,0,100,2020-05-11 01:18:04,2020-05-11 01:18:13
1534,840,essay,<p><strong>What is tour treatment? (30)</strong></p>,0,100,2020-05-11 01:18:04,2020-05-11 01:18:13
1535,841,essay,<p><strong>Can you describe how to measure curve magnitude? (40)</strong></p>,0,100,2020-05-11 01:22:04,2020-05-11 01:22:04
1536,841,essay,<p><strong>What is the other measurement that you need to assess? (40)</strong></p>,0,100,2020-05-11 01:22:04,2020-05-11 01:22:04
1537,841,essay,"<p><strong>How would you classify this pathology, according to Lenke Classification? (20)</strong></p>",0,100,2020-05-11 01:22:04,2020-05-11 01:22:04
1538,842,essay,<p><strong>Please mention spine pathology at a yellow arrow! (25)</strong></p>,0,100,2020-05-11 01:25:00,2020-05-11 01:25:34
1539,842,essay,<p><strong>What is the diagnosis? (25)</strong></p>,0,100,2020-05-11 01:25:00,2020-05-11 01:25:34
1540,842,essay,<p><strong>What repetitive movement can produce this abnormality? (25)</strong></p>,0,100,2020-05-11 01:25:00,2020-05-11 01:25:34
1541,842,essay,<p><strong>Please describe the pathophysiology of this abnormality! (25)</strong></p>,0,100,2020-05-11 01:25:00,2020-05-11 01:25:34
1542,843,essay,<p><strong>What is the anatomical level of intervention?</strong></p>,0,100,2020-05-11 01:27:50,2020-05-11 01:27:50
1543,843,essay,<p><strong>What is the type of articular joint involved?</strong></p>,0,100,2020-05-11 01:27:50,2020-05-11 01:27:50
1544,843,essay,<p><strong>What is the purpose of this intervention in a diagnostic perspective? </strong></p>,0,100,2020-05-11 01:27:50,2020-05-11 01:27:50
1545,844,essay,<p><strong>How many the vertebral column injury base on this lateral x-ray (50)</strong></p>,0,100,2020-05-11 01:34:27,2020-05-11 01:35:41
1546,844,essay,"<p><strong>What is your next step to confirm your diagnosis, and what information you can get (30)</strong></p>",0,100,2020-05-11 01:34:27,2020-05-11 01:35:41
1547,844,essay,<p><strong>Please conclude your possible diagnosis with ASIA impairment scale (20)</strong></p>,0,100,2020-05-11 01:34:27,2020-05-11 01:35:41
1548,845,essay,<p><strong>Please explain the pathophysiology of radicular pain (30)</strong></p>,0,100,2020-05-11 01:38:53,2020-05-11 01:38:53
1549,845,essay,<p><strong>Please describe the possible nerve root involved (30)</strong></p>,0,100,2020-05-11 01:38:53,2020-05-11 01:38:53
1550,845,essay,<p><strong>Please describe the most possible muscle groups affected (40)</strong></p>,0,100,2020-05-11 01:38:53,2020-05-11 01:38:53
1551,846,essay,<p><strong>What is the diagnosis?&nbsp;&nbsp; (30)</strong></p>,0,100,2020-05-11 01:41:27,2020-05-11 01:41:34
1552,846,essay,<p><strong>Please mention several treatment options? (list 2)&nbsp;&nbsp; (40)</strong></p>,0,100,2020-05-11 01:41:27,2020-05-11 01:41:34
1553,846,essay,<p><strong>You choose to perform a scaphoid excision with four-corner fusion. Which four bones are fused in this procedure?&nbsp;&nbsp; (30)</strong></p>,0,100,2020-05-11 01:41:27,2020-05-11 01:41:34
1554,847,essay,<p><strong>Please explain the closed reduction technique of this fracture.&nbsp; (30)</strong></p>,0,100,2020-05-11 01:44:02,2020-05-11 01:44:02
1555,847,essay,<p><strong>What are the operative indications for this case? (list 2).&nbsp; (40)</strong></p>,0,100,2020-05-11 01:44:02,2020-05-11 01:44:02
1556,847,essay,<p><strong>What is the acceptable angulation for this fracture?&nbsp;&nbsp; (30)</strong></p>,0,100,2020-05-11 01:44:02,2020-05-11 01:44:02
1557,848,essay,<p><strong>What is your diagnosis? (25)</strong></p>,0,100,2020-05-11 01:46:22,2020-05-11 01:46:22
1558,848,essay,<p><strong>What is the anatomic structure involved? (25)</strong></p>,0,100,2020-05-11 01:46:22,2020-05-11 01:46:22
1559,848,essay,<p><strong>What are the risk factors? (list 3) (25)</strong></p>,0,100,2020-05-11 01:46:22,2020-05-11 01:46:22
1560,848,essay,<p><strong>How do you treat this patient? (25)</strong></p>,0,100,2020-05-11 01:46:22,2020-05-11 01:46:22
1561,849,essay,<p>​​​​​​<strong>Please mention 3 potential sites of deep space infection of hand! (30)</strong></p>,0,100,2020-05-11 01:48:49,2020-05-11 01:48:49
1562,849,essay,<p>​​​​​​<strong>How do you manage this case? (40)</strong></p>,0,100,2020-05-11 01:48:49,2020-05-11 01:48:49
1563,849,essay,<p>​​​​​​​<strong>Please mention 2 basics of performing an incision in web space infection! (30)</strong></p>,0,100,2020-05-11 01:48:49,2020-05-11 01:48:49
1564,850,essay,<p>​​​​​​​<strong>What is your </strong><strong>d</strong><strong>iagnosis? (30) </strong></p>,0,100,2020-05-11 01:50:53,2020-05-11 01:50:53
1565,850,essay,<p>​​​​​​​<strong>Please mention 3 common sites of entrapment! (35)</strong></p>,0,100,2020-05-11 01:50:53,2020-05-11 01:50:53
1566,850,essay,<p>​​​​​​​<strong>What </strong><strong>is your treatment plan? (35)</strong></p>,0,100,2020-05-11 01:50:53,2020-05-11 01:50:53
1567,851,essay,<p><strong>What does the arrow in figure 1a&nbsp;show and what does it tell you? (20)</strong></p>,0,100,2020-05-11 01:54:30,2020-05-11 01:54:30
1568,851,essay,<p><strong>What is your diagnosis? (30)</strong></p>,0,100,2020-05-11 01:54:30,2020-05-11 01:54:30
1569,851,essay,"<p><strong>You suspected that there was an arterial injury involved. Therefore, you decided to measure the Ankle-Brachial Index (ABI). How to measure ABI? (25)</strong></p>",0,100,2020-05-11 01:54:30,2020-05-11 01:54:30
1570,851,essay,"<p><strong>Based on your examination, what would you do next to establish the diagnosis? (25)</strong></p>",0,100,2020-05-11 01:54:30,2020-05-11 01:54:30
1571,852,essay,<p>​​​​​​<strong>What is the most likely clinical diagnosis? (40)</strong></p>,0,100,2020-05-11 01:56:35,2020-05-11 01:56:35
1572,852,essay,<p><strong>What clinical and laboratory data do you need to establish the diagnosis based on the Musculoskeletal Infection Society (MSIS)? (60)</strong></p>,0,100,2020-05-11 01:56:35,2020-05-11 01:56:35
1573,853,essay,<p><strong>Describe the x-ray! (40)</strong></p>,0,100,2020-05-11 01:58:46,2020-05-11 01:58:46
1574,853,essay,<p><strong>What is your diagnosis? (20)</strong></p>,0,100,2020-05-11 01:58:46,2020-05-11 01:58:46
1575,853,essay,<p><strong>Please describe the pathophysiology of osteolysis in this case! (40)</strong></p>,0,100,2020-05-11 01:58:46,2020-05-11 01:58:46
1576,855,essay,"<p><strong>Based on the history and physical examination, what is your clinical diagnosis? (10)</strong></p>",0,100,2020-05-11 02:02:19,2020-05-11 02:02:43
1577,855,essay,<p><strong>It is decided that plain x-ray should be obtained. How would you perform the x-ray examination? Please explain! (20)</strong></p>,0,100,2020-05-11 02:02:19,2020-05-11 02:02:43
1578,855,essay,<p><strong>Please named two abnormalities in x-ray? (20)</strong></p>,0,100,2020-05-11 02:02:19,2020-05-11 02:02:43
1579,855,essay,<p><strong>Please name three risk factors? (20)</strong></p>,0,100,2020-05-11 02:02:19,2020-05-11 02:02:43
1580,855,essay,<p><strong>How would you treat this condition? (30)</strong></p>,0,100,2020-05-11 02:02:19,2020-05-11 02:02:43
1581,856,essay,<p>​​​​​​​<strong>What can you see from these images? (20)</strong></p>,0,100,2020-05-11 02:08:00,2020-05-11 02:08:00
1582,856,essay,"<p>​​​​​​​<strong>If the patient came to you 2 months after the trauma, what would you expect to find in the physical examination of the knee? (30)</strong></p>",0,100,2020-05-11 02:08:00,2020-05-11 02:08:00
1583,856,essay,<p><strong>What is your treatment? Please describe the surgical technique! (30)</strong></p>,0,100,2020-05-11 02:08:00,2020-05-11 02:08:00
1584,856,essay,<p>​​​​​​​<strong>When can the patient return to sport? (20)</strong></p>,0,100,2020-05-11 02:08:00,2020-05-11 02:08:00
1585,857,multiple-choice,<p>A 50-year-old patient experienced a motor vehicle accident and experienced an open radial shaft fracture with severe bone loss. The patient underwent external fixation and multiple débridements. The wound bed currently shows no evidence of infection but has a 14-cm diaphyseal bone defect. The <strong>most appropriate treatment</strong> includes open reduction and internal fixation along with</p>,1,100,2020-05-11 02:14:36,2020-05-11 02:23:04
1586,858,multiple-choice,"<p>A 30-year-old patient injured his hand while operating heavy machinery. Radiographs revealed a fifth carpometacarpal joint fracture-dislocation. Figures 2a and 2b&nbsp;show the intraoperative photographs during the open reduction and internal fixation procedure. If the structure marked with an arrow in Figure 2 is cut, the patient can expect to experience</p>",1,100,2020-05-11 02:18:04,2020-05-11 02:22:51
1587,859,multiple-choice,<p>A 17-year-old man injured his wrist during a basketball game 6 months ago. He never sought any treatment. Figures 3a and 3b&nbsp;are the current radiographs of his wrist. He is currently experiencing pain and limited motion. What is <strong>the most effective treatment</strong> option for his current condition?</p>,1,100,2020-05-11 02:22:07,2020-05-11 02:22:07
1588,860,multiple-choice,"<ol>
	<li>A 25-year-old man has an isolated flexor digitorum profundus laceration just proximal to the distal interphalangeal (DIP) flexion crease of his ring finger. The tendon ends are trimmed, removing 10 mm from each end (secondary to fraying) and the tendon repaired. Four months later, he reports limited finger motion of the long, ring, and small fingers. He cannot fully extend his wrist and all joints of the 3 fingers simultaneously. He has full passive flexion but can not&nbsp;actively completely close his fingers into a fist. What is the most likely cause?</li>
</ol>",1,100,2020-05-11 02:25:20,2020-05-11 02:25:20
1589,861,multiple-choice,"<p>A 64-year-old woman with rheumatoid arthritis cannot fully extend her fingers actively at the metacarpophalangeal (MCP) level. The full passive extension is possible, but she cannot actively maintain that extension when her fingers are released. The MCP joints do extend when her wrist is passively flexed. What is the most likely cause of this problem?</p>",1,100,2020-05-11 02:27:49,2020-05-11 02:27:49
1590,862,multiple-choice,"<p>A 25-year-old man sustains a left brachial plexus injury from a fall while rock climbing. Examination reveals a poor intrinsic function of the hand, ptosis, and miosis. He is able to abduct and forward flex his shoulder with full strength. This combination of physical findings is most suggestive of what pattern of nerve injury?</p>",1,100,2020-05-11 02:29:34,2020-05-11 02:29:34
1591,863,multiple-choice,,1,100,2020-05-11 02:32:27,2020-05-11 02:32:27
1592,864,multiple-choice,"<p>Figure 8 is the right hand of a 65-year-old man with a history of hypertension and rheumatoid arthritis. He is taking immunosuppressive disease-modifying antirheumatic drugs (DMARDs) and is seen in the emergency department with rapid progression of erythema from his right thumb to his right arm during the last 12 hours. He is confused, lethargic, and has these vital signs: blood pressure 92/40, respiratory rate 45, temperature 39.7&deg;C, pulse 135, and oxygen saturation 90% on 4 liters of oxygen by face mask. An examination of his right upper extremity reveals black bulla extending from the metacarpophalangeal down to the tip and no capillary refill at the pulp. Immediate treatment should consist of.</p>",1,100,2020-05-11 02:34:44,2020-05-11 02:34:44
